patient_id,first_name,last_name,national_id,gender,age,city,province,visit_reason,department
5752,Elnaz,Mousavi,6511484580,Female,19,Isfahan,Isfahan,Pneumonia,Infectious Diseases
5753,Ali,Rezai,1849249784,Male,32,Tehran,Tehran,Cataract Surgery,Ophthalmology
5754,Elnaz,Rezai,3919236432,Female,67,Mashhad,Razavi Khorasan,Type 2 Diabetes Follow-up,Endocrinology
5755,Reza,Hosseini,7001556701,Male,2,Shiraz,Fars,Pneumonia,Infectious Diseases
5756,Farhad,Rezai,4892088552,Male,60,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5757,Elnaz,Karimi,2774181917,Female,89,Shiraz,Fars,Cataract Surgery,Ophthalmology
5758,Mina,Hashemi,8088019664,Female,25,Shiraz,Fars,Road Traffic Accident (Trauma),Emergency/Orthopedics
5759,Mehdi,Rezai,2974949096,Male,41,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5760,Narges,Hashemi,4662933943,Female,57,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5761,Arash,Ghasemi,8635686616,Male,5,Tehran,Tehran,Pneumonia,Infectious Diseases
5762,Mina,Moradi,4319079892,Female,77,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5763,Hossein,Ghasemi,1139097695,Male,75,Mashhad,Razavi Khorasan,Infertility Consultation,Gynecology/IVF
5764,Mohammad,Karimi,7195870278,Male,33,Isfahan,Isfahan,Kidney Stones (Renal Colic),Urology
5765,Sara,Karimi,0680583262,Female,37,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5766,Zahra,Hashemi,4107825795,Female,61,Tehran,Tehran,Infertility Consultation,Gynecology/IVF
5767,Mehdi,Hashemi,5397978086,Male,10,Shiraz,Fars,Cataract Surgery,Ophthalmology
5768,Mehdi,Ahmadi,1706855291,Male,69,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5769,Zahra,Rezai,7139747611,Female,20,Tehran,Tehran,Acute Appendicitis,General Surgery
5770,Elnaz,Ghasemi,3364437106,Female,56,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5771,Arash,Ghasemi,8332997021,Male,58,Shiraz,Fars,Road Traffic Accident (Trauma),Emergency/Orthopedics
5772,Reza,Moradi,6693976621,Male,13,Tehran,Tehran,Chest Pain / Suspected MI,Cardiology
5773,Mohammad,Mousavi,7114657137,Male,4,Shiraz,Fars,Gastroenteritis,Internal Medicine
5774,Sara,Hashemi,5939340253,Female,67,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5775,Amir,Ghasemi,2254255101,Male,61,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5776,Mohammad,Hosseini,9269503631,Male,41,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5777,Amir,Ahmadi,9507055101,Male,81,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5778,Sara,Hosseini,3585459625,Female,22,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5779,Arash,Karimi,2164038843,Male,61,Tehran,Tehran,Asthma / Respiratory Distress,Pulmonology
5780,Reza,Ghasemi,8702977273,Male,22,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5781,Maryam,Hashemi,3963026235,Female,51,Mashhad,Razavi Khorasan,Rhinoplasty (Elective),ENT / Plastic Surgery
5782,Sepideh,Hosseini,7063313053,Female,74,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5783,Elnaz,Karimi,1133042031,Female,5,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5784,Hossein,Rezai,0937413380,Male,70,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5785,Mohammad,Mousavi,7816813643,Male,45,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5786,Mehdi,Karimi,6264871729,Male,89,Tehran,Tehran,Hypertension Crisis,Internal Medicine
5787,Arash,Hashemi,6485823573,Male,39,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5788,Sepideh,Ghasemi,5042904832,Female,89,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5789,Reza,Ahmadi,1316700909,Male,50,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5790,Elnaz,Ahmadi,9072850866,Female,80,Mashhad,Razavi Khorasan,Rhinoplasty (Elective),ENT / Plastic Surgery
5791,Zahra,Mousavi,7581155676,Female,27,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5792,Arash,Rezai,7507693252,Male,84,Mashhad,Razavi Khorasan,Acute Appendicitis,General Surgery
5793,Zahra,Ghasemi,3813582124,Female,22,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5794,Arash,Ghasemi,6897929468,Male,84,Tehran,Tehran,Road Traffic Accident (Trauma),Emergency/Orthopedics
5795,Arash,Ghasemi,8798329294,Male,5,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5796,Maryam,Hashemi,8083903280,Female,35,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5797,Farhad,Ahmadi,8098410005,Male,54,Shiraz,Fars,Gastroenteritis,Internal Medicine
5798,Amir,Mousavi,0510443206,Male,69,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5799,Arash,Karimi,6647256504,Male,31,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5800,Sepideh,Hashemi,5915715117,Female,21,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5801,Mina,Hosseini,4752831325,Female,4,Tehran,Tehran,Type 2 Diabetes Follow-up,Endocrinology
5802,Mehdi,Moradi,1720640971,Male,62,Shiraz,Fars,Acute Appendicitis,General Surgery
5803,Sepideh,Ahmadi,1995256544,Female,88,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5804,Mehdi,Hosseini,6199219090,Male,28,Mashhad,Razavi Khorasan,Asthma / Respiratory Distress,Pulmonology
5805,Mohammad,Hosseini,2202412948,Male,68,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5806,Mohammad,Hashemi,9694942233,Male,87,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5807,Farhad,Karimi,2498752927,Male,71,Shiraz,Fars,Infertility Consultation,Gynecology/IVF
5808,Sepideh,Hashemi,2679595335,Female,35,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5809,Farhad,Hosseini,9173021679,Male,55,Isfahan,Isfahan,Asthma / Respiratory Distress,Pulmonology
5810,Mohammad,Moradi,2311872761,Male,15,Mashhad,Razavi Khorasan,Type 2 Diabetes Follow-up,Endocrinology
5811,Reza,Mousavi,3808313651,Male,85,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5812,Narges,Ahmadi,1994627034,Female,72,Tehran,Tehran,Type 2 Diabetes Follow-up,Endocrinology
5813,Zahra,Ghasemi,3577632062,Female,54,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5814,Fatemeh,Karimi,1517430860,Female,19,Mashhad,Razavi Khorasan,Type 2 Diabetes Follow-up,Endocrinology
5815,Arash,Ahmadi,3323131401,Male,63,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5816,Reza,Rezai,6518431105,Male,54,Tehran,Tehran,Gastroenteritis,Internal Medicine
5817,Maryam,Karimi,7029742656,Female,65,Isfahan,Isfahan,Rhinoplasty (Elective),ENT / Plastic Surgery
5818,Fatemeh,Ahmadi,5122482497,Female,69,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5819,Mohammad,Ahmadi,7615963486,Male,79,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5820,Zahra,Mousavi,2632662478,Female,8,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5821,Ali,Ahmadi,8374428821,Male,6,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5822,Zahra,Mousavi,7961644891,Female,79,Shiraz,Fars,Infertility Consultation,Gynecology/IVF
5823,Sara,Moradi,7621306211,Female,1,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5824,Mina,Hosseini,6462899311,Female,5,Tehran,Tehran,Acute Appendicitis,General Surgery
5825,Farhad,Hashemi,8994372733,Male,20,Mashhad,Razavi Khorasan,Asthma / Respiratory Distress,Pulmonology
5826,Fatemeh,Hosseini,6148322773,Female,42,Tehran,Tehran,Gastroenteritis,Internal Medicine
5827,Farhad,Ahmadi,1990150251,Male,89,Tehran,Tehran,Hypertension Crisis,Internal Medicine
5828,Ali,Hashemi,7656418091,Male,83,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5829,Mohammad,Karimi,1798200015,Male,19,Tehran,Tehran,Acute Appendicitis,General Surgery
5830,Mohammad,Hosseini,5152137631,Male,14,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5831,Narges,Ahmadi,1540801098,Female,44,Isfahan,Isfahan,Rhinoplasty (Elective),ENT / Plastic Surgery
5832,Elnaz,Ghasemi,4438847109,Female,4,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5833,Fatemeh,Karimi,7641659160,Female,70,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5834,Fatemeh,Ghasemi,2007871092,Female,4,Mashhad,Razavi Khorasan,Asthma / Respiratory Distress,Pulmonology
5835,Mina,Ghasemi,0375962433,Female,49,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5836,Elnaz,Karimi,0727468901,Female,64,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5837,Narges,Hosseini,3067658787,Female,34,Shiraz,Fars,Road Traffic Accident (Trauma),Emergency/Orthopedics
5838,Hossein,Karimi,8105245574,Male,48,Tehran,Tehran,Type 2 Diabetes Follow-up,Endocrinology
5839,Sepideh,Moradi,5186557374,Female,70,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5840,Ali,Hashemi,0367261553,Male,60,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5841,Narges,Ahmadi,3285473096,Female,8,Tehran,Tehran,Acute Appendicitis,General Surgery
5842,Mehdi,Moradi,7365294590,Male,42,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5843,Sepideh,Hosseini,7431782772,Female,83,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5844,Sara,Hosseini,4339222224,Female,10,Mashhad,Razavi Khorasan,Infertility Consultation,Gynecology/IVF
5845,Hossein,Rezai,4807041215,Male,2,Tehran,Tehran,Acute Appendicitis,General Surgery
5846,Maryam,Hosseini,3760093582,Female,3,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5847,Mina,Karimi,3099285471,Female,2,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5848,Sara,Ahmadi,3697644599,Female,43,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5849,Mehdi,Hashemi,3703117486,Male,52,Isfahan,Isfahan,Rhinoplasty (Elective),ENT / Plastic Surgery
5850,Amir,Mousavi,9561566451,Male,31,Isfahan,Isfahan,Kidney Stones (Renal Colic),Urology
5851,Ali,Hashemi,5923228912,Male,18,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5852,Zahra,Rezai,1306895863,Female,25,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5853,Sara,Karimi,1779892128,Female,74,Shiraz,Fars,Gastroenteritis,Internal Medicine
5854,Amir,Hosseini,9290361883,Male,65,Tehran,Tehran,Cataract Surgery,Ophthalmology
5855,Reza,Karimi,1779345569,Male,51,Shiraz,Fars,Gastroenteritis,Internal Medicine
5856,Farhad,Hashemi,2471340954,Male,56,Shiraz,Fars,Chest Pain / Suspected MI,Cardiology
5857,Narges,Karimi,6214187468,Female,77,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5858,Elnaz,Hashemi,8381475708,Female,51,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5859,Elnaz,Hashemi,1838804511,Female,89,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5860,Arash,Mousavi,0320735291,Male,16,Shiraz,Fars,Cataract Surgery,Ophthalmology
5861,Mina,Karimi,7819572485,Female,90,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5862,Zahra,Rezai,4575098124,Female,28,Shiraz,Fars,Gastroenteritis,Internal Medicine
5863,Sepideh,Hashemi,2326698525,Female,24,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5864,Mehdi,Moradi,4201713555,Male,63,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5865,Hossein,Moradi,7303732985,Male,68,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5866,Maryam,Karimi,6544025194,Female,43,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5867,Maryam,Rezai,2400798818,Female,28,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5868,Sara,Rezai,9551371313,Female,76,Mashhad,Razavi Khorasan,Type 2 Diabetes Follow-up,Endocrinology
5869,Sara,Ahmadi,5202650116,Female,59,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5870,Elnaz,Mousavi,9311096830,Female,56,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5871,Sara,Hashemi,4963632675,Female,33,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5872,Ali,Rezai,5893860748,Male,80,Mashhad,Razavi Khorasan,Infertility Consultation,Gynecology/IVF
5873,Fatemeh,Karimi,1129883728,Female,82,Tehran,Tehran,Hypertension Crisis,Internal Medicine
5874,Sara,Ahmadi,0218454058,Female,8,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5875,Sara,Moradi,6415343785,Female,77,Tehran,Tehran,Infertility Consultation,Gynecology/IVF
5876,Zahra,Mousavi,2372282999,Female,7,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5877,Farhad,Karimi,1899156275,Male,9,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5878,Mina,Rezai,9615804568,Female,6,Tehran,Tehran,Asthma / Respiratory Distress,Pulmonology
5879,Arash,Ahmadi,1462809324,Male,37,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5880,Mina,Ahmadi,3565909110,Female,68,Mashhad,Razavi Khorasan,Infertility Consultation,Gynecology/IVF
5881,Zahra,Ghasemi,9336630733,Female,58,Isfahan,Isfahan,Type 2 Diabetes Follow-up,Endocrinology
5882,Reza,Ghasemi,1040463177,Male,75,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5883,Farhad,Moradi,1536339903,Male,23,Mashhad,Razavi Khorasan,Rhinoplasty (Elective),ENT / Plastic Surgery
5884,Arash,Rezai,3349662323,Male,60,Mashhad,Razavi Khorasan,Asthma / Respiratory Distress,Pulmonology
5885,Elnaz,Mousavi,1803276452,Female,65,Tehran,Tehran,Road Traffic Accident (Trauma),Emergency/Orthopedics
5886,Hossein,Karimi,8516263983,Male,62,Tehran,Tehran,Gastroenteritis,Internal Medicine
5887,Reza,Ghasemi,1058088688,Male,47,Shiraz,Fars,Acute Appendicitis,General Surgery
5888,Arash,Hashemi,1941049222,Male,90,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5889,Sara,Karimi,7243793411,Female,73,Isfahan,Isfahan,Kidney Stones (Renal Colic),Urology
5890,Zahra,Rezai,1561160059,Female,5,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5891,Narges,Ahmadi,3559079071,Female,66,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5892,Elnaz,Karimi,8157349265,Female,70,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5893,Ali,Rezai,1088428630,Male,76,Mashhad,Razavi Khorasan,Asthma / Respiratory Distress,Pulmonology
5894,Sara,Moradi,8962722445,Female,55,Shiraz,Fars,Acute Appendicitis,General Surgery
5895,Mohammad,Ghasemi,7994049702,Male,12,Shiraz,Fars,Cataract Surgery,Ophthalmology
5896,Narges,Rezai,7686391779,Female,70,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5897,Narges,Rezai,8657186322,Female,78,Isfahan,Isfahan,Type 2 Diabetes Follow-up,Endocrinology
5898,Mohammad,Moradi,3874036669,Male,48,Tehran,Tehran,Asthma / Respiratory Distress,Pulmonology
5899,Sepideh,Moradi,8949785366,Female,88,Tehran,Tehran,Chest Pain / Suspected MI,Cardiology
5900,Farhad,Hashemi,6711587707,Male,56,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5901,Reza,Hosseini,5009912198,Male,10,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5902,Mehdi,Mousavi,1582633959,Male,31,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5903,Sepideh,Rezai,6091691406,Female,75,Tehran,Tehran,Road Traffic Accident (Trauma),Emergency/Orthopedics
5904,Ali,Rezai,0141592117,Male,62,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5905,Hossein,Karimi,5721571624,Male,27,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5906,Reza,Rezai,8169088577,Male,81,Tehran,Tehran,Cataract Surgery,Ophthalmology
5907,Mohammad,Hashemi,5536845071,Male,33,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5908,Mina,Moradi,7397016022,Female,67,Tehran,Tehran,Rhinoplasty (Elective),ENT / Plastic Surgery
5909,Narges,Hosseini,5757097450,Female,35,Isfahan,Isfahan,Asthma / Respiratory Distress,Pulmonology
5910,Fatemeh,Ahmadi,7557816811,Female,26,Mashhad,Razavi Khorasan,Acute Appendicitis,General Surgery
5911,Narges,Rezai,3327515093,Female,55,Mashhad,Razavi Khorasan,Type 2 Diabetes Follow-up,Endocrinology
5912,Zahra,Mousavi,5613704783,Female,87,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5913,Sepideh,Mousavi,9804863308,Female,7,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5914,Sara,Rezai,4784275576,Female,84,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5915,Maryam,Ahmadi,3228480747,Female,19,Isfahan,Isfahan,Gastroenteritis,Internal Medicine
5916,Reza,Ghasemi,6982669238,Male,61,Shiraz,Fars,Gastroenteritis,Internal Medicine
5917,Arash,Mousavi,3370642931,Male,41,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5918,Sara,Hashemi,9128894138,Female,61,Shiraz,Fars,Infertility Consultation,Gynecology/IVF
5919,Maryam,Karimi,8732391552,Female,42,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5920,Fatemeh,Moradi,2276319321,Female,88,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5921,Mohammad,Karimi,0117049409,Male,42,Tehran,Tehran,Gastroenteritis,Internal Medicine
5922,Maryam,Rezai,9801140135,Female,18,Tehran,Tehran,Cataract Surgery,Ophthalmology
5923,Fatemeh,Hashemi,7255144020,Female,67,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5924,Sara,Moradi,2899350978,Female,45,Isfahan,Isfahan,Asthma / Respiratory Distress,Pulmonology
5925,Reza,Mousavi,6990403217,Male,78,Tehran,Tehran,Infertility Consultation,Gynecology/IVF
5926,Arash,Rezai,2562998618,Male,41,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5927,Zahra,Karimi,3061680977,Female,74,Mashhad,Razavi Khorasan,Rhinoplasty (Elective),ENT / Plastic Surgery
5928,Zahra,Ahmadi,9033545799,Female,87,Shiraz,Fars,Road Traffic Accident (Trauma),Emergency/Orthopedics
5929,Mehdi,Rezai,3328553045,Male,80,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5930,Sara,Moradi,5712895587,Female,11,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5931,Narges,Hashemi,2971958833,Female,32,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5932,Maryam,Ahmadi,7413995298,Female,73,Isfahan,Isfahan,Rhinoplasty (Elective),ENT / Plastic Surgery
5933,Amir,Hosseini,7265059786,Male,61,Mashhad,Razavi Khorasan,Cataract Surgery,Ophthalmology
5934,Amir,Rezai,2216381195,Male,51,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5935,Mina,Hashemi,2166536001,Female,44,Tehran,Tehran,Type 2 Diabetes Follow-up,Endocrinology
5936,Narges,Moradi,2151210537,Female,31,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5937,Elnaz,Mousavi,7947047995,Female,5,Tehran,Tehran,Chest Pain / Suspected MI,Cardiology
5938,Farhad,Ahmadi,1189443163,Male,2,Isfahan,Isfahan,Infertility Consultation,Gynecology/IVF
5939,Mina,Mousavi,9915963246,Female,47,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5940,Amir,Rezai,8648329035,Male,77,Mashhad,Razavi Khorasan,Kidney Stones (Renal Colic),Urology
5941,Sepideh,Ahmadi,2875190776,Female,51,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5942,Mina,Rezai,4740654849,Female,54,Tehran,Tehran,Chest Pain / Suspected MI,Cardiology
5943,Hossein,Ahmadi,7434939451,Male,61,Isfahan,Isfahan,Chest Pain / Suspected MI,Cardiology
5944,Mohammad,Mousavi,1751170918,Male,74,Tehran,Tehran,Cataract Surgery,Ophthalmology
5945,Mehdi,Ghasemi,3729298119,Male,43,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5946,Mina,Hashemi,2959323335,Female,63,Shiraz,Fars,Kidney Stones (Renal Colic),Urology
5947,Arash,Karimi,6077824879,Male,76,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5948,Farhad,Ghasemi,6052619597,Male,4,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5949,Mina,Ghasemi,5700685582,Female,19,Isfahan,Isfahan,Gastroenteritis,Internal Medicine
5950,Mina,Moradi,7621919876,Female,60,Tehran,Tehran,Gastroenteritis,Internal Medicine
5951,Zahra,Ghasemi,6245947669,Female,83,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5952,Sepideh,Ghasemi,9913017807,Female,8,Tehran,Tehran,Asthma / Respiratory Distress,Pulmonology
5953,Sepideh,Ahmadi,1119476798,Female,41,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5954,Elnaz,Hashemi,1317576667,Female,87,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5955,Mina,Hashemi,9833799728,Female,55,Tehran,Tehran,Chest Pain / Suspected MI,Cardiology
5956,Arash,Rezai,8728795601,Male,59,Mashhad,Razavi Khorasan,Rhinoplasty (Elective),ENT / Plastic Surgery
5957,Sara,Ghasemi,4100646100,Female,22,Tehran,Tehran,Acute Appendicitis,General Surgery
5958,Elnaz,Ghasemi,1547039434,Female,66,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5959,Hossein,Hashemi,6254120445,Male,14,Isfahan,Isfahan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5960,Reza,Hosseini,2803818248,Male,27,Shiraz,Fars,Type 2 Diabetes Follow-up,Endocrinology
5961,Sepideh,Hashemi,5471304500,Female,34,Shiraz,Fars,Infertility Consultation,Gynecology/IVF
5962,Fatemeh,Karimi,8652399719,Female,61,Shiraz,Fars,Type 2 Diabetes Follow-up,Endocrinology
5963,Narges,Rezai,1336247975,Female,75,Isfahan,Isfahan,Type 2 Diabetes Follow-up,Endocrinology
5964,Reza,Hashemi,7400454595,Male,81,Shiraz,Fars,Infertility Consultation,Gynecology/IVF
5965,Fatemeh,Moradi,4934986596,Female,57,Mashhad,Razavi Khorasan,Road Traffic Accident (Trauma),Emergency/Orthopedics
5966,Sara,Ghasemi,2481242882,Female,50,Shiraz,Fars,Rhinoplasty (Elective),ENT / Plastic Surgery
5967,Ali,Mousavi,5321068380,Male,8,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5968,Sara,Moradi,6915616004,Female,47,Isfahan,Isfahan,Gastroenteritis,Internal Medicine
5969,Maryam,Moradi,1988581214,Female,1,Isfahan,Isfahan,Acute Appendicitis,General Surgery
5970,Mina,Karimi,0522721133,Female,48,Isfahan,Isfahan,Kidney Stones (Renal Colic),Urology
5971,Fatemeh,Hosseini,5048517857,Female,86,Isfahan,Isfahan,Pneumonia,Infectious Diseases
5972,Narges,Ghasemi,0402754638,Female,5,Isfahan,Isfahan,Asthma / Respiratory Distress,Pulmonology
5973,Hossein,Mousavi,7854718954,Male,39,Tehran,Tehran,Kidney Stones (Renal Colic),Urology
5974,Fatemeh,Hosseini,0284700691,Female,16,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5975,Hossein,Hashemi,8262587261,Male,77,Tehran,Tehran,Asthma / Respiratory Distress,Pulmonology
5976,Hossein,Hosseini,5856963202,Male,82,Mashhad,Razavi Khorasan,Hypertension Crisis,Internal Medicine
5977,Zahra,Rezai,8109163742,Female,62,Tehran,Tehran,Gastroenteritis,Internal Medicine
5978,Hossein,Ghasemi,8693763482,Male,77,Isfahan,Isfahan,Pneumonia,Infectious Diseases
5979,Farhad,Ahmadi,7058128421,Male,47,Tehran,Tehran,Gastroenteritis,Internal Medicine
5980,Fatemeh,Karimi,8987072452,Female,24,Tehran,Tehran,Road Traffic Accident (Trauma),Emergency/Orthopedics
5981,Ali,Ghasemi,0657733776,Male,34,Mashhad,Razavi Khorasan,Pneumonia,Infectious Diseases
5982,Elnaz,Hashemi,1835743072,Female,33,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
5983,Zahra,Hosseini,8164176818,Female,36,Shiraz,Fars,Pneumonia,Infectious Diseases
5984,Arash,Karimi,4118522403,Male,58,Tehran,Tehran,Type 2 Diabetes Follow-up,Endocrinology
5985,Farhad,Moradi,6322190334,Male,17,Tehran,Tehran,Infertility Consultation,Gynecology/IVF
5986,Hossein,Ghasemi,8039447364,Male,32,Shiraz,Fars,Hypertension Crisis,Internal Medicine
5987,Fatemeh,Moradi,5116448738,Female,41,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5988,Mehdi,Rezai,0877402191,Male,39,Mashhad,Razavi Khorasan,Acute Appendicitis,General Surgery
5989,Hossein,Ahmadi,1608748979,Male,74,Isfahan,Isfahan,Asthma / Respiratory Distress,Pulmonology
5990,Farhad,Moradi,1658935101,Male,43,Isfahan,Isfahan,Cataract Surgery,Ophthalmology
5991,Arash,Hashemi,2053837624,Male,86,Isfahan,Isfahan,Kidney Stones (Renal Colic),Urology
5992,Sepideh,Ghasemi,6408424902,Female,45,Isfahan,Isfahan,Gastroenteritis,Internal Medicine
5993,Sepideh,Rezai,5278016558,Female,70,Isfahan,Isfahan,Hypertension Crisis,Internal Medicine
5994,Maryam,Karimi,3077428369,Female,65,Mashhad,Razavi Khorasan,Chest Pain / Suspected MI,Cardiology
5995,Fatemeh,Hosseini,4076548159,Female,66,Tehran,Tehran,Hypertension Crisis,Internal Medicine
5996,Mina,Ahmadi,2080838024,Female,5,Shiraz,Fars,Road Traffic Accident (Trauma),Emergency/Orthopedics
5997,Farhad,Karimi,7329710768,Male,20,Isfahan,Isfahan,Rhinoplasty (Elective),ENT / Plastic Surgery
5998,Sepideh,Ahmadi,5026323693,Female,37,Mashhad,Razavi Khorasan,Gastroenteritis,Internal Medicine
